user_id,timestamp,page,action,product_id,product_category,session_id,ip_address,user_agent,duration_seconds,referrer,location,device_type,purchase_amount
user_431,2024-01-13 05:40:36,category,search,apple_watch,gaming,session_3309,192.168.67.164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",587,email,BR,mobile,
user_426,2024-02-02 13:16:32,cart,add_to_cart,xbox_series_x,accessories,session_9372,192.168.151.168,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,427,affiliate,BR,mobile,
user_080,2024-02-20 23:41:01,search,logout,kindle_paperwhite,gaming,session_5073,192.168.165.61,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",322,twitter,BR,tablet,
user_477,2024-01-15 08:35:12,products,search,sony_wh1000xm4,gaming,session_3804,192.168.95.109,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,160,affiliate,BR,desktop,
user_368,2024-01-02 23:24:48,home,click,logitech_mx_keys,audio,session_5836,192.168.61.244,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",156,google,UK,mobile,
user_125,2024-01-18 03:14:15,checkout,search,apple_watch,phones,session_7509,192.168.167.170,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",358,email,BR,mobile,
user_065,2024-01-03 09:44:00,category,search,sony_wh1000xm4,tablets,session_4632,192.168.251.209,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",504,google,US,desktop,
user_272,2024-01-06 16:01:20,search,add_to_cart,,,session_4985,192.168.47.91,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",479,facebook,AU,mobile,
user_036,2024-02-04 11:29:20,cart,view,laptop_dell_xps,audio,session_9307,192.168.21.249,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",384,google,JP,desktop,
user_498,2024-01-24 21:42:30,products,click,iphone_14_pro,tablets,session_4282,192.168.51.49,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",503,direct,CA,desktop,
user_272,2024-01-01 19:00:32,category,view,,,session_3880,192.168.235.128,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",325,twitter,DE,mobile,
user_485,2024-01-01 18:36:34,confirmation,purchase,iphone_14_pro,computers,session_6677,192.168.55.125,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",291,email,AU,tablet,882.1
user_144,2024-01-09 11:15:48,cart,remove_from_cart,playstation_5,gaming,session_2260,192.168.154.21,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,154,affiliate,BR,desktop,
user_187,2024-01-09 00:26:58,cart,remove_from_cart,,,session_9659,192.168.114.172,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",129,facebook,JP,mobile,
user_394,2024-01-28 19:18:04,checkout,purchase,playstation_5,electronics,session_2718,192.168.202.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",253,affiliate,CA,desktop,
user_271,2024-01-08 23:48:45,category,add_to_cart,apple_watch,electronics,session_8210,192.168.184.215,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",160,instagram,FR,desktop,
user_178,2024-02-22 08:55:53,home,remove_from_cart,samsung_galaxy_s23,phones,session_3900,192.168.175.186,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",441,email,BR,tablet,
user_344,2024-01-06 21:20:48,home,add_to_cart,airpods_pro,phones,session_2704,192.168.176.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",259,google,AU,tablet,
user_499,2024-01-23 10:05:33,checkout,click,,,session_5280,192.168.42.31,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,517,facebook,CA,tablet,
user_459,2024-01-13 23:54:42,search,remove_from_cart,laptop_macbook_pro,phones,session_9391,192.168.232.240,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,560,twitter,AU,tablet,
user_151,2024-01-03 19:39:54,product_detail,add_to_cart,sony_wh1000xm4,accessories,session_9943,192.168.151.229,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",444,facebook,DE,mobile,
user_328,2024-01-15 12:49:50,products,click,,,session_3810,192.168.42.82,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",542,affiliate,UK,desktop,
user_193,2024-01-02 16:31:48,confirmation,purchase,,,session_3144,192.168.4.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",525,direct,AU,tablet,1649.73
user_301,2024-01-05 10:04:43,cart,add_to_cart,,,session_9711,192.168.175.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",478,direct,UK,tablet,
user_257,2024-02-06 23:57:16,search,remove_from_cart,samsung_tv_55,electronics,session_4172,192.168.56.126,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",142,instagram,FR,tablet,
user_420,2024-01-25 23:10:30,search,add_to_cart,sony_wh1000xm4,computers,session_8627,192.168.163.122,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",246,direct,AU,desktop,
user_065,2024-01-26 15:05:52,checkout,add_to_cart,samsung_tv_55,gaming,session_6847,192.168.52.63,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",389,facebook,UK,desktop,
user_231,2024-01-27 18:11:20,cart,add_to_cart,apple_watch,electronics,session_1445,192.168.136.61,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",385,direct,BR,mobile,
user_446,2024-02-05 04:19:28,confirmation,purchase,laptop_dell_xps,accessories,session_6084,192.168.192.154,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,329,facebook,UK,desktop,1541.37
user_061,2024-01-24 09:07:12,payment,click,,,session_5241,192.168.157.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,433,affiliate,UK,desktop,
user_368,2024-01-09 12:50:40,checkout,purchase,,,session_8074,192.168.190.179,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,190,google,AU,mobile,
user_285,2024-01-18 19:12:12,product_detail,click,sony_wh1000xm4,phones,session_8148,192.168.165.161,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,400,instagram,JP,tablet,
user_490,2024-01-02 08:26:00,checkout,search,apple_watch,electronics,session_8082,192.168.181.24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",282,google,CA,mobile,
user_051,2024-01-11 10:08:28,cart,add_to_cart,samsung_galaxy_s23,audio,session_4600,192.168.12.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,471,direct,UK,tablet,
user_486,2024-01-01 05:17:10,payment,click,,,session_7833,192.168.121.106,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,267,email,AU,tablet,
user_432,2024-02-07 16:33:04,cart,remove_from_cart,,,session_4782,192.168.91.133,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",355,direct,UK,desktop,
user_150,2024-01-21 13:26:51,product_detail,login,airpods_pro,audio,session_9484,192.168.20.42,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",490,instagram,CA,desktop,
user_475,2024-01-12 04:50:40,payment,click,,,session_5182,192.168.173.81,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",416,direct,CA,tablet,
user_201,2024-02-01 20:06:42,confirmation,purchase,,,session_3504,192.168.254.91,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",60,twitter,JP,tablet,1261.26
user_479,2024-02-03 18:20:00,products,click,laptop_dell_xps,computers,session_8641,192.168.20.191,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,517,google,JP,tablet,
user_051,2024-01-26 00:20:27,confirmation,purchase,logitech_mx_keys,phones,session_3366,192.168.220.100,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",30,instagram,US,tablet,1433.93
user_052,2024-01-19 16:56:13,search,view,samsung_tv_55,computers,session_6229,192.168.161.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",4,instagram,CA,mobile,
user_416,2024-01-08 22:20:45,category,search,playstation_5,phones,session_9819,192.168.57.202,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",60,direct,CA,desktop,
user_434,2024-01-03 12:49:37,products,add_to_cart,,,session_1445,192.168.38.229,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,243,direct,BR,tablet,
user_413,2024-01-21 13:13:50,payment,click,,,session_4495,192.168.123.95,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,345,email,AU,mobile,
user_226,2024-01-18 20:14:30,confirmation,purchase,,,session_4542,192.168.178.64,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",227,facebook,BR,desktop,1376.3
user_116,2024-02-25 18:07:36,payment,click,xbox_series_x,tablets,session_7855,192.168.66.19,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",192,facebook,FR,desktop,
user_388,2024-01-13 06:06:18,home,remove_from_cart,laptop_dell_xps,tablets,session_4785,192.168.93.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,356,email,BR,desktop,
user_091,2024-01-06 03:06:24,home,logout,ipad_pro,gaming,session_3270,192.168.150.86,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",487,direct,BR,mobile,
user_375,2024-01-27 12:01:30,product_detail,search,samsung_galaxy_s23,audio,session_9705,192.168.117.141,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",475,instagram,JP,desktop,
user_204,2024-01-23 22:37:48,payment,click,,,session_6209,192.168.157.5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",308,twitter,DE,mobile,
user_277,2024-01-01 12:40:23,products,logout,,,session_8042,192.168.243.247,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",96,affiliate,FR,tablet,
user_467,2024-01-01 05:16:59,cart,view,playstation_5,electronics,session_7196,192.168.141.239,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",91,affiliate,BR,tablet,
user_470,2024-02-09 08:15:28,checkout,search,ipad_pro,tablets,session_2188,192.168.184.99,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",473,facebook,FR,desktop,
user_078,2024-01-27 06:07:35,product_detail,purchase,,,session_3720,192.168.103.73,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",144,google,AU,desktop,
user_243,2024-01-22 01:08:24,category,view,kindle_paperwhite,computers,session_3422,192.168.221.77,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",553,direct,DE,desktop,
user_014,2024-01-12 10:05:00,confirmation,purchase,apple_watch,computers,session_8359,192.168.218.3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,219,instagram,DE,tablet,266.72
user_207,2024-01-08 22:15:36,home,view,kindle_paperwhite,computers,session_7212,192.168.46.184,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,286,instagram,US,desktop,
user_019,2024-01-21 15:18:10,login,search,,,session_6463,192.168.105.8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,291,instagram,JP,tablet,
user_353,2024-01-18 15:38:04,category,search,laptop_macbook_pro,electronics,session_9570,192.168.141.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,421,facebook,DE,tablet,
user_031,2024-02-03 02:15:32,product_detail,view,samsung_galaxy_s23,audio,session_4172,192.168.223.178,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",124,affiliate,BR,tablet,
user_208,2024-01-19 21:07:36,search,search,xbox_series_x,accessories,session_2926,192.168.154.254,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",153,direct,FR,desktop,
user_123,2024-01-08 02:16:19,login,click,iphone_14_pro,tablets,session_2752,192.168.243.193,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",360,twitter,JP,mobile,
user_262,2024-01-07 16:35:12,payment,click,samsung_tv_55,phones,session_6998,192.168.108.133,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",397,email,US,mobile,
user_204,2024-01-23 08:24:15,login,add_to_cart,,,session_5758,192.168.225.111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",557,direct,AU,mobile,
user_188,2024-01-24 03:33:18,search,logout,,,session_8805,192.168.230.134,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,456,instagram,US,desktop,
user_288,2024-01-08 22:55:44,confirmation,purchase,laptop_dell_xps,computers,session_6315,192.168.127.53,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",192,twitter,JP,tablet,1741.29
user_292,2024-01-31 13:39:04,product_detail,logout,,,session_3226,192.168.251.208,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",523,google,UK,tablet,
user_415,2024-01-14 16:09:36,search,add_to_cart,playstation_5,gaming,session_7078,192.168.62.95,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",472,twitter,UK,tablet,
user_383,2024-01-11 21:12:05,category,view,ipad_pro,accessories,session_3162,192.168.94.197,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",549,twitter,DE,mobile,
user_318,2024-01-18 05:49:04,cart,view,laptop_dell_xps,computers,session_9030,192.168.201.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",380,affiliate,DE,mobile,
user_061,2024-01-24 16:34:40,login,logout,xbox_series_x,computers,session_4524,192.168.94.65,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",481,instagram,US,tablet,
user_055,2024-01-12 04:10:12,login,search,,,session_3693,192.168.68.217,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,128,affiliate,CA,mobile,
user_341,2024-01-10 18:24:06,cart,view,samsung_galaxy_s23,tablets,session_6624,192.168.58.69,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,37,facebook,FR,tablet,
user_076,2024-01-17 04:51:42,category,logout,,,session_4834,192.168.76.151,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,374,facebook,FR,desktop,
user_227,2024-02-20 20:30:48,checkout,add_to_cart,sony_wh1000xm4,tablets,session_6993,192.168.127.220,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",118,instagram,AU,desktop,
user_199,2024-02-14 09:00:00,confirmation,purchase,kindle_paperwhite,phones,session_1770,192.168.252.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,48,google,AU,mobile,1612.39
user_198,2024-01-18 12:01:00,products,search,airpods_pro,accessories,session_3093,192.168.38.58,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",410,affiliate,DE,tablet,
user_078,2024-01-06 00:40:00,payment,click,sony_wh1000xm4,electronics,session_2939,192.168.10.110,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",561,instagram,AU,mobile,
user_384,2024-01-08 01:27:36,checkout,purchase,logitech_mx_keys,audio,session_1971,192.168.134.210,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",61,email,FR,tablet,
user_087,2024-01-02 21:02:40,product_detail,remove_from_cart,kindle_paperwhite,computers,session_2339,192.168.75.116,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",99,instagram,BR,mobile,
user_154,2024-01-04 13:29:35,cart,remove_from_cart,,,session_6315,192.168.251.10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",530,direct,FR,tablet,
user_210,2024-01-18 05:36:32,confirmation,purchase,,,session_5280,192.168.112.139,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",513,affiliate,FR,desktop,1776.59
user_459,2024-01-18 05:04:12,checkout,click,laptop_dell_xps,electronics,session_2825,192.168.66.191,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",279,affiliate,FR,desktop,
user_290,2024-01-02 18:15:00,login,add_to_cart,samsung_tv_55,gaming,session_8820,192.168.189.233,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,266,affiliate,US,tablet,
user_034,2024-01-21 01:28:06,payment,click,,,session_7392,192.168.123.77,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",439,google,US,desktop,
user_500,2024-02-23 06:52:00,cart,view,xbox_series_x,electronics,session_6895,192.168.72.170,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",84,twitter,FR,tablet,
user_030,2024-01-17 02:26:48,cart,view,,,session_7097,192.168.126.119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",169,affiliate,JP,tablet,
user_091,2024-01-27 15:57:13,cart,view,,,session_5458,192.168.210.82,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",341,twitter,CA,mobile,
user_024,2024-01-25 23:16:34,category,view,,,session_2664,192.168.129.47,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,103,direct,CA,desktop,
user_287,2024-01-27 15:02:29,payment,click,samsung_galaxy_s23,tablets,session_5926,192.168.201.182,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",279,google,US,mobile,
user_347,2024-02-01 14:57:58,products,view,samsung_tv_55,tablets,session_3178,192.168.91.186,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",363,direct,CA,desktop,
user_152,2024-01-17 12:26:00,cart,remove_from_cart,samsung_tv_55,tablets,session_2005,192.168.141.23,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,451,instagram,BR,tablet,
user_404,2024-01-05 04:03:22,search,click,,,session_9384,192.168.138.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,494,twitter,FR,desktop,
user_337,2024-03-03 15:42:00,search,click,,,session_4800,192.168.13.203,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,499,instagram,FR,mobile,
user_168,2024-01-27 09:32:20,cart,add_to_cart,,,session_2309,192.168.186.215,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",473,instagram,UK,desktop,
user_351,2024-01-12 08:42:30,search,click,,,session_1536,192.168.114.53,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",469,twitter,FR,mobile,
user_054,2024-01-21 14:25:32,category,add_to_cart,ipad_pro,electronics,session_8318,192.168.242.14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",291,twitter,US,desktop,
user_224,2024-01-23 03:21:02,search,add_to_cart,sony_wh1000xm4,tablets,session_8102,192.168.167.182,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",187,google,US,desktop,
user_326,2024-01-16 10:11:21,checkout,add_to_cart,,,session_4542,192.168.153.37,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",264,email,JP,desktop,
user_336,2024-01-20 20:39:00,checkout,purchase,xbox_series_x,phones,session_2500,192.168.205.77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",209,direct,FR,tablet,
user_325,2024-01-14 20:22:06,cart,remove_from_cart,airpods_pro,phones,session_8775,192.168.36.245,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",416,facebook,AU,desktop,
user_446,2024-01-02 06:57:55,login,click,,,session_9819,192.168.35.242,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",195,email,AU,mobile,
user_486,2024-01-13 09:37:12,checkout,click,samsung_galaxy_s23,tablets,session_8460,192.168.242.57,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",234,facebook,JP,desktop,
